,user_id,question_id,mid,Overall DA Score,Content Adequacy,Conciseness,Fluency,sourcerer_id
3197,EwaM0Rjp8ZGtAZNQz6X7,192,4.0,60.0,4.0,4.0,4.0,36404888
3198,EwaM0Rjp8ZGtAZNQz6X7,192,5.0,11.0,2.0,2.0,4.0,36404888
3199,VHOq72nCE0glOazhgD74,192,0.0,5.0,1.0,1.0,3.0,36404888
3200,VHOq72nCE0glOazhgD74,192,1.0,20.0,1.0,1.0,5.0,36404888
3201,VHOq72nCE0glOazhgD74,192,2.0,4.0,1.0,1.0,5.0,36404888
3202,VHOq72nCE0glOazhgD74,192,3.0,50.0,4.0,4.0,5.0,36404888
3203,VHOq72nCE0glOazhgD74,192,4.0,80.0,4.0,3.0,5.0,36404888
3204,VHOq72nCE0glOazhgD74,192,5.0,3.0,1.0,1.0,5.0,36404888
3205,Yj6LQXMDANOdvfS2ttBt,192,0.0,87.0,3.0,3.0,2.0,36404888
3206,Yj6LQXMDANOdvfS2ttBt,192,1.0,86.0,3.0,4.0,4.0,36404888
3207,Yj6LQXMDANOdvfS2ttBt,192,2.0,74.0,3.0,4.0,5.0,36404888
3208,Yj6LQXMDANOdvfS2ttBt,192,3.0,88.0,3.0,2.0,4.0,36404888
3209,Yj6LQXMDANOdvfS2ttBt,192,4.0,65.0,2.0,4.0,3.0,36404888
3210,Yj6LQXMDANOdvfS2ttBt,192,5.0,57.0,3.0,3.0,2.0,36404888
3211,cuQhqYgprMUVViT96DQm,192,0.0,10.0,1.0,3.0,3.0,36404888
3212,cuQhqYgprMUVViT96DQm,192,1.0,25.0,2.0,3.0,3.0,36404888
3213,cuQhqYgprMUVViT96DQm,192,2.0,100.0,4.0,5.0,5.0,36404888
3214,cuQhqYgprMUVViT96DQm,192,3.0,15.0,2.0,0.0,3.0,36404888
3215,cuQhqYgprMUVViT96DQm,192,4.0,50.0,4.0,5.0,5.0,36404888
3216,cuQhqYgprMUVViT96DQm,192,5.0,4.0,1.0,0.0,3.0,36404888
3217,EwaM0Rjp8ZGtAZNQz6X7,210,0.0,85.0,5.0,5.0,5.0,10577588
3218,EwaM0Rjp8ZGtAZNQz6X7,210,2.0,85.0,5.0,5.0,5.0,10577588
3219,EwaM0Rjp8ZGtAZNQz6X7,210,3.0,85.0,5.0,5.0,5.0,10577588
3220,EwaM0Rjp8ZGtAZNQz6X7,210,4.0,85.0,5.0,5.0,5.0,10577588
3221,EwaM0Rjp8ZGtAZNQz6X7,210,5.0,30.0,3.0,2.0,4.0,10577588
3222,F1Wkdh3084XqsME8q3t6,210,1.0,100.0,5.0,5.0,5.0,10577588
3223,GycJtshGCA9pHa1p5hmt,210,0.0,100.0,4.0,5.0,5.0,10577588
3224,GycJtshGCA9pHa1p5hmt,210,2.0,100.0,4.0,5.0,5.0,10577588
3225,GycJtshGCA9pHa1p5hmt,210,3.0,100.0,4.0,5.0,5.0,10577588
3226,GycJtshGCA9pHa1p5hmt,210,4.0,100.0,4.0,5.0,5.0,10577588
3227,GycJtshGCA9pHa1p5hmt,210,5.0,0.0,1.0,1.0,4.0,10577588
3228,jvZX454cqEqzgMxuTPVr,210,0.0,100.0,5.0,5.0,5.0,10577588
3229,jvZX454cqEqzgMxuTPVr,210,2.0,100.0,5.0,5.0,5.0,10577588
3230,jvZX454cqEqzgMxuTPVr,210,3.0,100.0,5.0,5.0,5.0,10577588
3231,jvZX454cqEqzgMxuTPVr,210,4.0,100.0,5.0,5.0,5.0,10577588
3232,jvZX454cqEqzgMxuTPVr,210,5.0,0.0,1.0,5.0,5.0,10577588
3233,w1uOCSSyUaTijHJaAFET,210,1.0,94.0,5.0,5.0,4.0,10577588
3234,EwaM0Rjp8ZGtAZNQz6X7,220,0.0,80.0,4.0,4.0,4.0,8474832
3235,EwaM0Rjp8ZGtAZNQz6X7,220,1.0,88.0,4.0,4.0,5.0,8474832
3236,EwaM0Rjp8ZGtAZNQz6X7,220,2.0,89.0,4.0,4.0,5.0,8474832
3237,EwaM0Rjp8ZGtAZNQz6X7,220,3.0,30.0,3.0,2.0,3.0,8474832
3238,EwaM0Rjp8ZGtAZNQz6X7,220,4.0,85.0,5.0,4.0,5.0,8474832
3239,EwaM0Rjp8ZGtAZNQz6X7,220,5.0,20.0,2.0,2.0,4.0,8474832
3240,IdVkr1qUMzlvXabrkXjy,220,0.0,50.0,5.0,4.0,4.0,8474832
3241,IdVkr1qUMzlvXabrkXjy,220,1.0,21.0,4.0,4.0,4.0,8474832
3242,IdVkr1qUMzlvXabrkXjy,220,2.0,37.0,5.0,4.0,4.0,8474832
3243,IdVkr1qUMzlvXabrkXjy,220,3.0,5.0,2.0,2.0,3.0,8474832
3244,IdVkr1qUMzlvXabrkXjy,220,4.0,38.0,5.0,4.0,4.0,8474832
3245,IdVkr1qUMzlvXabrkXjy,220,5.0,0.0,1.0,1.0,4.0,8474832
3246,YysosahQfADdXTvCfgoc,220,0.0,100.0,5.0,5.0,5.0,8474832
3247,YysosahQfADdXTvCfgoc,220,1.0,73.0,5.0,5.0,5.0,8474832
3248,YysosahQfADdXTvCfgoc,220,2.0,100.0,5.0,4.0,5.0,8474832
3249,YysosahQfADdXTvCfgoc,220,3.0,51.0,3.0,3.0,3.0,8474832
3250,YysosahQfADdXTvCfgoc,220,4.0,100.0,5.0,4.0,5.0,8474832
3251,YysosahQfADdXTvCfgoc,220,5.0,52.0,3.0,3.0,3.0,8474832
3252,Z6NroubrUkexF0pG9cSt,220,0.0,100.0,5.0,5.0,5.0,8474832
3253,Z6NroubrUkexF0pG9cSt,220,1.0,100.0,5.0,5.0,5.0,8474832
3254,Z6NroubrUkexF0pG9cSt,220,2.0,90.0,5.0,3.0,5.0,8474832
3255,Z6NroubrUkexF0pG9cSt,220,3.0,5.0,1.0,1.0,1.0,8474832
3256,Z6NroubrUkexF0pG9cSt,220,4.0,90.0,5.0,3.0,5.0,8474832
3257,Z6NroubrUkexF0pG9cSt,220,5.0,2.0,1.0,3.0,3.0,8474832
3258,EwaM0Rjp8ZGtAZNQz6X7,238,0.0,40.0,2.0,2.0,4.0,28110468
3259,EwaM0Rjp8ZGtAZNQz6X7,238,1.0,30.0,3.0,2.0,5.0,28110468
3260,EwaM0Rjp8ZGtAZNQz6X7,238,2.0,75.0,4.0,3.0,5.0,28110468
3261,EwaM0Rjp8ZGtAZNQz6X7,238,3.0,90.0,5.0,5.0,5.0,28110468
3262,EwaM0Rjp8ZGtAZNQz6X7,238,4.0,70.0,3.0,3.0,3.0,28110468
3263,EwaM0Rjp8ZGtAZNQz6X7,238,5.0,20.0,2.0,2.0,3.0,28110468
3264,xVDCVfcLkkJ9jWDiyz2P,238,0.0,92.0,4.0,5.0,5.0,28110468
3265,xVDCVfcLkkJ9jWDiyz2P,238,1.0,49.0,3.0,3.0,5.0,28110468
3266,xVDCVfcLkkJ9jWDiyz2P,238,2.0,60.0,3.0,5.0,5.0,28110468
3267,xVDCVfcLkkJ9jWDiyz2P,238,3.0,86.0,4.0,5.0,5.0,28110468
3268,xVDCVfcLkkJ9jWDiyz2P,238,4.0,38.0,3.0,3.0,2.0,28110468
3269,xVDCVfcLkkJ9jWDiyz2P,238,5.0,17.0,1.0,4.0,3.0,28110468
3270,EwaM0Rjp8ZGtAZNQz6X7,240,0.0,62.0,3.0,3.0,4.0,29727458
3271,EwaM0Rjp8ZGtAZNQz6X7,240,1.0,60.0,2.0,2.0,2.0,29727458
3272,EwaM0Rjp8ZGtAZNQz6X7,240,2.0,10.0,1.0,1.0,2.0,29727458
3273,EwaM0Rjp8ZGtAZNQz6X7,240,3.0,60.0,4.0,4.0,4.0,29727458
3274,EwaM0Rjp8ZGtAZNQz6X7,240,4.0,20.0,3.0,3.0,4.0,29727458
3275,EwaM0Rjp8ZGtAZNQz6X7,240,5.0,20.0,2.0,2.0,4.0,29727458
3276,X0HP4r0PDXpyY5jTOX9B,240,0.0,63.0,3.0,3.0,4.0,29727458
3277,X0HP4r0PDXpyY5jTOX9B,240,1.0,83.0,4.0,5.0,5.0,29727458
3278,X0HP4r0PDXpyY5jTOX9B,240,2.0,47.0,3.0,3.0,4.0,29727458
3279,X0HP4r0PDXpyY5jTOX9B,240,3.0,67.0,4.0,4.0,5.0,29727458
3280,X0HP4r0PDXpyY5jTOX9B,240,4.0,100.0,4.0,3.0,5.0,29727458
3281,X0HP4r0PDXpyY5jTOX9B,240,5.0,93.0,4.0,4.0,4.0,29727458
3282,sgJ5tLeI1zBoENXF5fiW,240,0.0,90.0,5.0,5.0,5.0,29727458
3283,sgJ5tLeI1zBoENXF5fiW,240,1.0,5.0,1.0,1.0,2.0,29727458
3284,sgJ5tLeI1zBoENXF5fiW,240,2.0,5.0,1.0,1.0,2.0,29727458
3285,sgJ5tLeI1zBoENXF5fiW,240,3.0,5.0,1.0,1.0,5.0,29727458
3286,sgJ5tLeI1zBoENXF5fiW,240,4.0,5.0,1.0,1.0,5.0,29727458
3287,sgJ5tLeI1zBoENXF5fiW,240,5.0,5.0,1.0,1.0,3.0,29727458
3288,z9g4k002jw6NYLQEydmy,240,0.0,80.0,4.0,3.0,4.0,29727458
3289,z9g4k002jw6NYLQEydmy,240,1.0,15.0,1.0,1.0,1.0,29727458
3290,z9g4k002jw6NYLQEydmy,240,2.0,20.0,1.0,1.0,1.0,29727458
3291,z9g4k002jw6NYLQEydmy,240,3.0,20.0,3.0,2.0,2.0,29727458
3292,z9g4k002jw6NYLQEydmy,240,4.0,20.0,3.0,2.0,3.0,29727458
3293,z9g4k002jw6NYLQEydmy,240,5.0,20.0,1.0,1.0,0.0,29727458
3294,EwaM0Rjp8ZGtAZNQz6X7,268,0.0,45.0,2.0,2.0,4.0,50026225
3295,EwaM0Rjp8ZGtAZNQz6X7,268,1.0,90.0,5.0,4.0,5.0,50026225
3296,EwaM0Rjp8ZGtAZNQz6X7,268,2.0,65.0,4.0,4.0,5.0,50026225
3297,EwaM0Rjp8ZGtAZNQz6X7,268,3.0,85.0,5.0,5.0,5.0,50026225
3298,EwaM0Rjp8ZGtAZNQz6X7,268,4.0,90.0,5.0,4.0,4.0,50026225
3299,EwaM0Rjp8ZGtAZNQz6X7,268,5.0,10.0,1.0,1.0,4.0,50026225
3300,VL0eu9iS1J787bjluUut,268,0.0,90.0,5.0,5.0,4.0,50026225
3301,VL0eu9iS1J787bjluUut,268,1.0,90.0,5.0,4.0,5.0,50026225
3302,VL0eu9iS1J787bjluUut,268,2.0,80.0,4.0,5.0,4.0,50026225
3303,VL0eu9iS1J787bjluUut,268,3.0,100.0,5.0,5.0,5.0,50026225
3304,VL0eu9iS1J787bjluUut,268,4.0,80.0,5.0,4.0,4.0,50026225
3305,VL0eu9iS1J787bjluUut,268,5.0,20.0,1.0,3.0,3.0,50026225
3306,yCywdtIE7TBJqxyv7f2z,268,0.0,90.0,5.0,5.0,5.0,50026225
3307,yCywdtIE7TBJqxyv7f2z,268,1.0,52.0,4.0,5.0,5.0,50026225
3308,yCywdtIE7TBJqxyv7f2z,268,2.0,80.0,4.0,5.0,5.0,50026225
3309,yCywdtIE7TBJqxyv7f2z,268,3.0,0.0,3.0,5.0,5.0,50026225
3310,yCywdtIE7TBJqxyv7f2z,268,4.0,40.0,2.0,5.0,4.0,50026225
3311,yCywdtIE7TBJqxyv7f2z,268,5.0,2.0,1.0,5.0,2.0,50026225
3312,EwaM0Rjp8ZGtAZNQz6X7,307,0.0,65.0,5.0,5.0,3.0,27834553
3313,EwaM0Rjp8ZGtAZNQz6X7,307,1.0,30.0,3.0,3.0,5.0,27834553
3314,EwaM0Rjp8ZGtAZNQz6X7,307,2.0,35.0,3.0,3.0,3.0,27834553
3315,EwaM0Rjp8ZGtAZNQz6X7,307,3.0,45.0,3.0,3.0,3.0,27834553
3316,EwaM0Rjp8ZGtAZNQz6X7,307,4.0,40.0,3.0,3.0,5.0,27834553
3317,EwaM0Rjp8ZGtAZNQz6X7,307,5.0,45.0,2.0,2.0,5.0,27834553
3318,eZFzXOAO0rISvqH4zZzA,307,0.0,3.0,0.0,0.0,0.0,27834553
3319,eZFzXOAO0rISvqH4zZzA,307,1.0,17.0,0.0,0.0,0.0,27834553
3320,eZFzXOAO0rISvqH4zZzA,307,2.0,26.0,0.0,0.0,0.0,27834553
3321,eZFzXOAO0rISvqH4zZzA,307,3.0,2.0,0.0,0.0,0.0,27834553
3322,eZFzXOAO0rISvqH4zZzA,307,4.0,1.0,0.0,0.0,0.0,27834553
3323,eZFzXOAO0rISvqH4zZzA,307,5.0,0.0,3.0,2.0,2.0,27834553
3324,yTQXTibyjIv1EG1BBAaZ,307,0.0,87.0,5.0,4.0,3.0,27834553
3325,yTQXTibyjIv1EG1BBAaZ,307,1.0,82.0,4.0,3.0,3.0,27834553
3326,yTQXTibyjIv1EG1BBAaZ,307,2.0,81.0,4.0,4.0,4.0,27834553
3327,yTQXTibyjIv1EG1BBAaZ,307,3.0,77.0,4.0,4.0,3.0,27834553
3328,yTQXTibyjIv1EG1BBAaZ,307,4.0,79.0,3.0,3.0,3.0,27834553
3329,yTQXTibyjIv1EG1BBAaZ,307,5.0,11.0,2.0,3.0,3.0,27834553
3330,EwaM0Rjp8ZGtAZNQz6X7,354,0.0,60.0,3.0,3.0,5.0,38221099
3331,EwaM0Rjp8ZGtAZNQz6X7,354,2.0,85.0,3.0,3.0,5.0,38221099
3332,EwaM0Rjp8ZGtAZNQz6X7,354,3.0,85.0,5.0,5.0,5.0,38221099
3333,EwaM0Rjp8ZGtAZNQz6X7,354,4.0,60.0,4.0,4.0,3.0,38221099
3334,EwaM0Rjp8ZGtAZNQz6X7,354,5.0,20.0,2.0,2.0,4.0,38221099
3335,R9s1kZ3Ad0wkXysyKWIu,354,0.0,59.0,5.0,5.0,5.0,38221099
3336,R9s1kZ3Ad0wkXysyKWIu,354,2.0,55.0,2.0,5.0,5.0,38221099
3337,R9s1kZ3Ad0wkXysyKWIu,354,3.0,56.0,4.0,5.0,5.0,38221099
3338,R9s1kZ3Ad0wkXysyKWIu,354,4.0,2.0,3.0,5.0,5.0,38221099
3339,R9s1kZ3Ad0wkXysyKWIu,354,5.0,3.0,1.0,3.0,3.0,38221099
3340,YeOxWI1NGuI8oeqliRGy,354,1.0,11.0,2.0,4.0,1.0,38221099
3341,YysosahQfADdXTvCfgoc,354,0.0,69.0,4.0,4.0,4.0,38221099
3342,YysosahQfADdXTvCfgoc,354,2.0,4.0,3.0,3.0,3.0,38221099
3343,YysosahQfADdXTvCfgoc,354,3.0,84.0,5.0,5.0,5.0,38221099
3344,YysosahQfADdXTvCfgoc,354,4.0,61.0,3.0,3.0,3.0,38221099
3345,YysosahQfADdXTvCfgoc,354,5.0,66.0,3.0,3.0,3.0,38221099
3346,EwaM0Rjp8ZGtAZNQz6X7,365,0.0,40.0,3.0,3.0,3.0,43419870
3347,EwaM0Rjp8ZGtAZNQz6X7,365,1.0,40.0,3.0,3.0,3.0,43419870
3348,EwaM0Rjp8ZGtAZNQz6X7,365,2.0,40.0,3.0,3.0,3.0,43419870
3349,EwaM0Rjp8ZGtAZNQz6X7,365,3.0,70.0,4.0,4.0,5.0,43419870
3350,EwaM0Rjp8ZGtAZNQz6X7,365,4.0,40.0,3.0,3.0,3.0,43419870
3351,EwaM0Rjp8ZGtAZNQz6X7,365,5.0,44.0,2.0,2.0,4.0,43419870
3352,Z6NroubrUkexF0pG9cSt,365,0.0,20.0,3.0,3.0,2.0,43419870
3353,Z6NroubrUkexF0pG9cSt,365,1.0,20.0,3.0,3.0,2.0,43419870
3354,Z6NroubrUkexF0pG9cSt,365,2.0,20.0,3.0,3.0,2.0,43419870
3355,Z6NroubrUkexF0pG9cSt,365,3.0,20.0,1.0,3.0,3.0,43419870
3356,Z6NroubrUkexF0pG9cSt,365,4.0,20.0,3.0,3.0,2.0,43419870
3357,Z6NroubrUkexF0pG9cSt,365,5.0,78.0,2.0,5.0,5.0,43419870
3358,mDEmNahiITv9vuVny55d,365,0.0,5.0,1.0,1.0,1.0,43419870
3359,mDEmNahiITv9vuVny55d,365,1.0,5.0,1.0,1.0,1.0,43419870
3360,mDEmNahiITv9vuVny55d,365,2.0,5.0,1.0,1.0,1.0,43419870
3361,mDEmNahiITv9vuVny55d,365,3.0,0.0,1.0,1.0,1.0,43419870
3362,mDEmNahiITv9vuVny55d,365,4.0,5.0,1.0,1.0,1.0,43419870
3363,mDEmNahiITv9vuVny55d,365,5.0,2.0,1.0,1.0,1.0,43419870
3364,xAYgvpZ61WfH1LSnRqWF,365,0.0,73.0,4.0,4.0,4.0,43419870
3365,xAYgvpZ61WfH1LSnRqWF,365,1.0,73.0,4.0,4.0,4.0,43419870
3366,xAYgvpZ61WfH1LSnRqWF,365,2.0,73.0,4.0,4.0,4.0,43419870
3367,xAYgvpZ61WfH1LSnRqWF,365,3.0,36.0,3.0,4.0,3.0,43419870
3368,xAYgvpZ61WfH1LSnRqWF,365,4.0,73.0,4.0,4.0,4.0,43419870
3369,xAYgvpZ61WfH1LSnRqWF,365,5.0,54.0,3.0,4.0,4.0,43419870
3370,EwaM0Rjp8ZGtAZNQz6X7,374,0.0,70.0,4.0,4.0,5.0,29859492
3371,EwaM0Rjp8ZGtAZNQz6X7,374,1.0,90.0,5.0,4.0,5.0,29859492
3372,EwaM0Rjp8ZGtAZNQz6X7,374,2.0,80.0,4.0,4.0,5.0,29859492
3373,EwaM0Rjp8ZGtAZNQz6X7,374,3.0,80.0,4.0,4.0,5.0,29859492
3374,EwaM0Rjp8ZGtAZNQz6X7,374,4.0,90.0,5.0,5.0,5.0,29859492
3375,EwaM0Rjp8ZGtAZNQz6X7,374,5.0,20.0,2.0,2.0,4.0,29859492
3376,OihW2eBmILzHYe3WduDd,374,0.0,55.0,5.0,3.0,3.0,29859492
3377,OihW2eBmILzHYe3WduDd,374,1.0,60.0,5.0,5.0,5.0,29859492
3378,OihW2eBmILzHYe3WduDd,374,2.0,2.0,2.0,3.0,5.0,29859492
3379,OihW2eBmILzHYe3WduDd,374,3.0,4.0,2.0,3.0,5.0,29859492
3380,OihW2eBmILzHYe3WduDd,374,4.0,60.0,4.0,4.0,5.0,29859492
3381,OihW2eBmILzHYe3WduDd,374,5.0,1.0,1.0,1.0,1.0,29859492
3382,VFOuYKuU5YKJ2vNQ5NBv,374,0.0,43.0,2.0,2.0,3.0,29859492
3383,VFOuYKuU5YKJ2vNQ5NBv,374,1.0,100.0,5.0,5.0,5.0,29859492
3384,VFOuYKuU5YKJ2vNQ5NBv,374,2.0,3.0,1.0,1.0,5.0,29859492
3385,VFOuYKuU5YKJ2vNQ5NBv,374,3.0,1.0,1.0,1.0,5.0,29859492
3386,VFOuYKuU5YKJ2vNQ5NBv,374,4.0,100.0,5.0,5.0,5.0,29859492
3387,VFOuYKuU5YKJ2vNQ5NBv,374,5.0,5.0,1.0,1.0,3.0,29859492
3388,sgJ5tLeI1zBoENXF5fiW,374,0.0,70.0,4.0,4.0,5.0,29859492
3389,sgJ5tLeI1zBoENXF5fiW,374,1.0,90.0,5.0,5.0,5.0,29859492
3390,sgJ5tLeI1zBoENXF5fiW,374,2.0,50.0,4.0,4.0,5.0,29859492
3391,sgJ5tLeI1zBoENXF5fiW,374,3.0,50.0,4.0,4.0,5.0,29859492
3392,sgJ5tLeI1zBoENXF5fiW,374,4.0,90.0,5.0,5.0,5.0,29859492
3393,sgJ5tLeI1zBoENXF5fiW,374,5.0,40.0,3.0,3.0,5.0,29859492
3394,EwaM0Rjp8ZGtAZNQz6X7,424,0.0,70.0,4.0,3.0,4.0,21359392
3395,EwaM0Rjp8ZGtAZNQz6X7,424,1.0,70.0,3.0,2.0,4.0,21359392
3396,EwaM0Rjp8ZGtAZNQz6X7,424,2.0,75.0,4.0,4.0,4.0,21359392
3397,EwaM0Rjp8ZGtAZNQz6X7,424,3.0,75.0,4.0,4.0,4.0,21359392
3398,EwaM0Rjp8ZGtAZNQz6X7,424,4.0,60.0,3.0,3.0,2.0,21359392
3399,EwaM0Rjp8ZGtAZNQz6X7,424,5.0,20.0,2.0,1.0,4.0,21359392
3400,VFOuYKuU5YKJ2vNQ5NBv,424,0.0,100.0,5.0,5.0,5.0,21359392
3401,VFOuYKuU5YKJ2vNQ5NBv,424,1.0,1.0,2.0,4.0,5.0,21359392
3402,VFOuYKuU5YKJ2vNQ5NBv,424,2.0,85.0,4.0,5.0,5.0,21359392
3403,VFOuYKuU5YKJ2vNQ5NBv,424,3.0,85.0,4.0,5.0,5.0,21359392
3404,VFOuYKuU5YKJ2vNQ5NBv,424,4.0,0.0,2.0,2.0,3.0,21359392
3405,VFOuYKuU5YKJ2vNQ5NBv,424,5.0,0.0,1.0,1.0,5.0,21359392
3406,qXpZApZsDZvs6V1beoaB,424,0.0,56.0,3.0,5.0,5.0,21359392
3407,qXpZApZsDZvs6V1beoaB,424,1.0,58.0,4.0,5.0,5.0,21359392
3408,qXpZApZsDZvs6V1beoaB,424,2.0,47.0,3.0,5.0,5.0,21359392
3409,qXpZApZsDZvs6V1beoaB,424,3.0,47.0,3.0,5.0,5.0,21359392
3410,qXpZApZsDZvs6V1beoaB,424,4.0,93.0,3.0,5.0,2.0,21359392
3411,qXpZApZsDZvs6V1beoaB,424,5.0,13.0,1.0,5.0,3.0,21359392
3412,vrmnjE3PzAjZCt0UTFqB,424,0.0,85.0,4.0,4.0,5.0,21359392
3413,vrmnjE3PzAjZCt0UTFqB,424,1.0,85.0,4.0,4.0,5.0,21359392
3414,vrmnjE3PzAjZCt0UTFqB,424,2.0,85.0,3.0,3.0,5.0,21359392
3415,vrmnjE3PzAjZCt0UTFqB,424,3.0,85.0,3.0,3.0,5.0,21359392
3416,vrmnjE3PzAjZCt0UTFqB,424,4.0,4.0,3.0,3.0,2.0,21359392
3417,vrmnjE3PzAjZCt0UTFqB,424,5.0,20.0,2.0,2.0,4.0,21359392
3418,F1Wkdh3084XqsME8q3t6,208,1.0,100.0,5.0,5.0,5.0,31932111
3419,GycJtshGCA9pHa1p5hmt,208,0.0,30.0,4.0,2.0,2.0,31932111
3420,GycJtshGCA9pHa1p5hmt,208,2.0,100.0,0.0,0.0,0.0,31932111
3421,GycJtshGCA9pHa1p5hmt,208,3.0,100.0,5.0,5.0,4.0,31932111
3422,GycJtshGCA9pHa1p5hmt,208,4.0,43.0,3.0,3.0,3.0,31932111
3423,GycJtshGCA9pHa1p5hmt,208,5.0,2.0,1.0,5.0,1.0,31932111
3424,msNRLXUPiFScVUCZAgJm,208,0.0,53.0,5.0,3.0,2.0,31932111
3425,msNRLXUPiFScVUCZAgJm,208,2.0,67.0,3.0,5.0,5.0,31932111
3426,msNRLXUPiFScVUCZAgJm,208,3.0,100.0,5.0,5.0,5.0,31932111
3427,msNRLXUPiFScVUCZAgJm,208,4.0,42.0,2.0,3.0,4.0,31932111
3428,msNRLXUPiFScVUCZAgJm,208,5.0,14.0,1.0,5.0,5.0,31932111
3429,w1uOCSSyUaTijHJaAFET,208,1.0,100.0,5.0,5.0,5.0,31932111
3430,F1Wkdh3084XqsME8q3t6,383,1.0,100.0,5.0,5.0,5.0,29740338
3431,N0Wt7dOOpR3GliGdo9XT,383,0.0,1.0,5.0,3.0,3.0,29740338
3432,N0Wt7dOOpR3GliGdo9XT,383,2.0,100.0,5.0,5.0,5.0,29740338
3433,N0Wt7dOOpR3GliGdo9XT,383,3.0,2.0,3.0,4.0,5.0,29740338
3434,N0Wt7dOOpR3GliGdo9XT,383,4.0,0.0,5.0,4.0,4.0,29740338
3435,N0Wt7dOOpR3GliGdo9XT,383,5.0,3.0,0.0,0.0,0.0,29740338
3436,OfHc4MaExIHof4pwSstJ,383,0.0,20.0,3.0,3.0,2.0,29740338
3437,OfHc4MaExIHof4pwSstJ,383,2.0,96.0,4.0,5.0,5.0,29740338
3438,OfHc4MaExIHof4pwSstJ,383,3.0,41.0,2.0,3.0,4.0,29740338
3439,OfHc4MaExIHof4pwSstJ,383,4.0,77.0,4.0,5.0,3.0,29740338
3440,OfHc4MaExIHof4pwSstJ,383,5.0,3.0,1.0,3.0,3.0,29740338
3441,TKojgZtO9H19c8aQLqtg,383,1.0,85.0,5.0,4.0,5.0,29740338
3442,lZ2DNxtEcmPEOpmirEUd,383,0.0,100.0,5.0,5.0,5.0,29740338
3443,lZ2DNxtEcmPEOpmirEUd,383,2.0,95.0,5.0,5.0,5.0,29740338
3444,lZ2DNxtEcmPEOpmirEUd,383,3.0,66.0,5.0,4.0,5.0,29740338
3445,lZ2DNxtEcmPEOpmirEUd,383,4.0,7.0,2.0,3.0,5.0,29740338
3446,lZ2DNxtEcmPEOpmirEUd,383,5.0,0.0,1.0,1.0,3.0,29740338
3447,xVDCVfcLkkJ9jWDiyz2P,383,0.0,63.0,3.0,3.0,2.0,29740338
3448,xVDCVfcLkkJ9jWDiyz2P,383,2.0,77.0,4.0,4.0,5.0,29740338
3449,xVDCVfcLkkJ9jWDiyz2P,383,3.0,76.0,3.0,3.0,5.0,29740338
3450,xVDCVfcLkkJ9jWDiyz2P,383,4.0,93.0,5.0,4.0,5.0,29740338
3451,xVDCVfcLkkJ9jWDiyz2P,383,5.0,28.0,1.0,3.0,4.0,29740338
3452,F1Wkdh3084XqsME8q3t6,422,1.0,100.0,5.0,5.0,5.0,27797092
3453,SqCuzmWiDzIcnutktu2D,422,0.0,38.0,3.0,2.0,1.0,27797092
3454,SqCuzmWiDzIcnutktu2D,422,2.0,51.0,3.0,4.0,1.0,27797092
3455,SqCuzmWiDzIcnutktu2D,422,3.0,66.0,4.0,4.0,4.0,27797092
3456,SqCuzmWiDzIcnutktu2D,422,4.0,68.0,4.0,4.0,4.0,27797092
3457,SqCuzmWiDzIcnutktu2D,422,5.0,10.0,1.0,2.0,4.0,27797092
3458,TKojgZtO9H19c8aQLqtg,422,1.0,45.0,3.0,3.0,4.0,27797092
3459,Y2ymiKst4jiVVfTqeBmW,422,0.0,3.0,0.0,1.0,2.0,27797092
3460,Y2ymiKst4jiVVfTqeBmW,422,2.0,30.0,4.0,3.0,2.0,27797092
3461,Y2ymiKst4jiVVfTqeBmW,422,3.0,4.0,2.0,2.0,2.0,27797092
3462,Y2ymiKst4jiVVfTqeBmW,422,4.0,1.0,1.0,1.0,1.0,27797092
3463,Y2ymiKst4jiVVfTqeBmW,422,5.0,2.0,0.0,2.0,3.0,27797092
3464,yU2XWyWQ2FRZGuuYJRL3,422,0.0,20.0,2.0,2.0,2.0,27797092
3465,yU2XWyWQ2FRZGuuYJRL3,422,2.0,80.0,5.0,5.0,4.0,27797092
3466,yU2XWyWQ2FRZGuuYJRL3,422,3.0,100.0,5.0,5.0,5.0,27797092
3467,yU2XWyWQ2FRZGuuYJRL3,422,4.0,90.0,5.0,5.0,5.0,27797092
3468,yU2XWyWQ2FRZGuuYJRL3,422,5.0,3.0,1.0,1.0,1.0,27797092
3469,F1oQ1EDiooDOFLNotc7r,204,0.0,100.0,5.0,5.0,5.0,19344363
3470,F1oQ1EDiooDOFLNotc7r,204,1.0,10.0,2.0,2.0,3.0,19344363
3471,F1oQ1EDiooDOFLNotc7r,204,2.0,21.0,4.0,3.0,5.0,19344363
3472,F1oQ1EDiooDOFLNotc7r,204,3.0,29.0,2.0,2.0,3.0,19344363
3473,F1oQ1EDiooDOFLNotc7r,204,4.0,29.0,2.0,2.0,3.0,19344363
3474,F1oQ1EDiooDOFLNotc7r,204,5.0,2.0,1.0,3.0,1.0,19344363
3475,X4hP4eDxUETM5pkjAjOQ,204,0.0,20.0,1.0,2.0,5.0,19344363
3476,X4hP4eDxUETM5pkjAjOQ,204,1.0,10.0,2.0,2.0,2.0,19344363
3477,X4hP4eDxUETM5pkjAjOQ,204,2.0,85.0,5.0,5.0,3.0,19344363
